contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,17,18,20,22,23,24,25,26,29,56,61,63,64,72,73,74,75,76,78,79,80,81,82,83,84,85,100,102,103,108,136,138,146,147,154,214,215,230,231,233,273,321,322,323,326,327,328,338,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,107,77,87,89,101,114,133,153,391,484,19,21,60,160,276,16,139,216,217,274,324,28,280,281,282,353,390,472,121
b2vft81kyjurzbmekvgrqwr64,Hobro,2711521405,60,16,1,5,6,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,93.0,50.1,2024-08-21T17:05:00.616,2024-08-21T17:08:50,1.0,"{""id"": 5162779365, ""qualifierId"": 327, ""value"": ""2""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,NaN,NaN,true,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,50.8,3.8,NaN,,,NaN,NaN,true,true,NaN,99.0,50.2,NaN,,0.12609438598155975,0.08508416265249252,,3,2,true,,2024-08-21 18:05:00.175,05:05.777,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521541,66,13,1,6,35,M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,1,77.0,55.8,2024-08-21T17:06:30.191,2024-08-21T17:07:40,1.0,"{""id"": 5162780263, ""qualifierId"": 22}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,40.3,31.9,NaN,,,NaN,NaN,NaN,NaN,true,97.7,50.7,NaN,,0.036623213440179825,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521657,75,15,1,7,30,A. Ahmad,4csz412vb3lquessbnf999ct0,1,93.6,26.2,2024-08-21T17:07:25.191,2024-08-21T17:25:37,NaN,"{""id"": 5162793067, ""qualifierId"": 63}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,NaN,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,,NaN,47.2,19,true,,,94.3,28.5,NaN,NaN,NaN,99.1,47.3,74,,0.008103283122181892,0.0,,3,2,true,,NaN,NaN,,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711521813,84,15,1,8,30,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,76.9,53.0,2024-08-21T17:08:24.930,2024-08-21T17:31:27,1.0,"{""id"": 5162795799, ""qualifierId"": 321, ""value"": ""0.025066152215003967""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,49.4,19,NaN,,,81.1,52.3,NaN,NaN,true,97.6,50.9,85,,0.025066152215003967,0.0,,3,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711521953,93,15,1,9,12,M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,1,90.4,67.2,2024-08-21T17:09:06.486,2024-08-21T17:10:27,1.0,"{""id"": 5162782801, ""qualifierId"": 321, ""value"": ""0.09170731902122498""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,true,50.8,19,NaN,,,96.0,57.6,true,NaN,NaN,98.8,53.1,89,,0.09170731902122498,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711522057,98,15,1,9,49,A. Ahmad,4csz412vb3lquessbnf999ct0,1,86.4,54.8,2024-08-21T17:09:43.988,2024-08-21T17:37:12,1.0,"{""id"": 5162783233, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,51.7,19,NaN,,,89.2,54.2,true,NaN,NaN,97.5,50.4,92,,0.08838406205177307,0.0,,2,3,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711522547,122,15,1,13,5,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,79.0,62.9,2024-08-21T17:13:00.187,2024-08-21T17:15:44,NaN,"{""id"": 5162785795, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,NaN,51.9,19,NaN,,,89.8,57.2,NaN,NaN,NaN,97.5,53.1,123,,0.036950353533029556,0.0,,2,2,true,,NaN,NaN,,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711523341,172,15,1,18,46,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,89.9,52.1,2024-08-21T17:18:40.583,2024-08-21T17:56:54,1.0,"{""id"": 5162814779, ""qualifierId"": 102, ""value"": ""51.5""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,51.5,19,true,,,91.7,52.0,true,NaN,NaN,98.1,50.2,170,,0.0751214399933815,0.0,,3,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711523493,186,15,1,20,17,O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,1,79.4,27.1,2024-08-21T17:20:12.394,2024-08-21T17:21:24,1.0,"{""id"": 5162791281, ""qualifierId"": 102, ""value"": ""49.5""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,49.5,19,NaN,,,81.4,29.2,NaN,NaN,true,99.1,48.2,184,,0.01882072351872921,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711523553,192,15,1,21,15,M. Lassen,duahzgqspyuy2gu31u3s8ky96,1,90.4,44.8,2024-08-21T17:21:09.875,2024-08-21T17:22:28,1.0,"{""id"": 5162791561, ""qualifierId"": 328}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,49.9,1.9,NaN,,,98.0,49.5,true,true,NaN,NaN,NaN,190,,0.0523090697824955,0.037418100982904434,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711523843,221,15,1,24,8,V. Rasmussen,dwuxps3jv2852642q000wep6,1,76.9,36.4,2024-08-21T17:24:03.192,2024-08-21T17:57:59,1.0,"{""id"": 5162815341, ""qualifierId"": 103, ""value"": ""19""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,50.9,19,NaN,,,85.6,41.9,NaN,NaN,true,97.7,50.2,852,,0.028213853016495705,0.0,,2,3,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711524139,248,13,1,28,6,M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,1,85.7,48.7,2024-08-21T17:28:00.707,2024-08-21T17:29:13,1.0,"{""id"": 5162794819, ""qualifierId"": 230, ""value"": ""99.1""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,38.5,45.8,NaN,,,NaN,NaN,true,NaN,NaN,99.1,50,NaN,,0.13585475087165833,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711524405,283,15,1,31,35,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,87.1,31.7,2024-08-21T17:31:29.851,2024-08-21T17:58:20,1.0,"{""id"": 5162796385, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,true,Center,,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,,true,47.9,19,NaN,,,95.3,43.0,NaN,NaN,NaN,98.9,48.0,270,,0.0383506640791893,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711524673,291,13,1,34,9,A. Ahmad,4csz412vb3lquessbnf999ct0,1,77.2,37.3,2024-08-21T17:34:03.926,2024-08-21T17:35:14,1.0,"{""id"": 5162798047, ""qualifierId"": 29}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,58.8,66.7,NaN,,,NaN,NaN,NaN,NaN,true,98.6,49.8,NaN,,0.02555590309202671,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711525669,342,13,1,40,27,A. Ahmad,4csz412vb3lquessbnf999ct0,1,81.1,34.3,2024-08-21T17:40:21.857,2024-08-21T17:41:31,NaN,"{""id"": 5162803855, ""qualifierId"": 103, ""value"": ""11.1""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,42.0,11.1,NaN,,,NaN,NaN,NaN,NaN,true,98.2,47.7,NaN,,0.03913933411240578,0.0,,2,2,NaN,,NaN,NaN,,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711525905,363,13,1,41,59,Z. Hyltoft,b0yv1pcxifawqx6r1cfqq3otm,1,92.4,43.7,2024-08-21T17:41:53.865,2024-08-21T17:59:29,1.0,"{""id"": 5162815835, ""qualifierId"": 17}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,60.2,5.6,NaN,,,95.0,51.6,true,NaN,NaN,97.7,47.7,NaN,,0.09144305437803268,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711526413,374,15,1,45,28,F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,1,88.5,59.3,2024-08-21T17:45:22.676,2024-08-21T17:47:59,1.0,"{""id"": 5162809297, ""qualifierId"": 230, ""value"": ""98.1""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,NaN,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,NaN,52.8,19,NaN,,,91.2,57.8,true,NaN,NaN,98.1,53.6,388,,0.16412988305091858,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711526597,391,13,1,46,45,O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,1,77.8,46.9,2024-08-21T17:46:39.827,2024-08-21T17:47:50,1.0,"{""id"": 5162809149, ""qualifierId"": 215}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,58.2,69.4,NaN,,,NaN,NaN,true,NaN,true,97.6,50.5,NaN,,0.06131834164261818,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711527911,412,13,2,45,9,V. Rasmussen,dwuxps3jv2852642q000wep6,1,75.2,59.4,2024-08-21T18:01:09.386,2024-08-21T18:02:24,1.0,"{""id"": 5162817311, ""qualifierId"": 22}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,42.7,55.6,NaN,,,NaN,NaN,NaN,NaN,NaN,97.7,50.2,NaN,,0.02586064487695694,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711528249,431,15,2,47,4,O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,1,91.5,37.8,2024-08-21T18:03:04.610,2024-08-21T18:04:30,NaN,"{""id"": 5162819561, ""qualifierId"": 102, ""value"": ""46.9""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,,NaN,,true,46.9,19,NaN,,,95.6,42.2,NaN,NaN,NaN,99.3,48.7,411,,0.06176024302840233,0.0,,3,2,true,,NaN,NaN,,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711528369,437,13,2,47,38,M. Compaoré,az9x5coo3hl4qkt16x24pp5re,1,92.1,59.7,2024-08-21T18:03:38.274,2024-08-21T18:04:49,1.0,"{""id"": 5162831959, ""qualifierId"": 74}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,54.5,61.1,NaN,,,NaN,NaN,true,NaN,NaN,98.1,52.3,NaN,,0.036768797785043716,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711529689,465,15,2,52,58,L. Jensen,139g7ilwvcpl519v3scnweg2d,1,92.3,34.9,2024-08-21T18:08:58.700,2024-08-21T18:10:21,1.0,"{""id"": 5162827769, ""qualifierId"": 76}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,,true,52.3,19,NaN,,,99.5,51.3,true,NaN,NaN,98.9,45.5,511,,0.09834885597229004,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711531137,501,13,2,59,22,F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,1,86.6,33.3,2024-08-21T18:15:22.786,2024-08-21T18:16:36,NaN,"{""id"": 5162835717, ""qualifierId"": 321, ""value"": ""0.03285258263349533""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,NaN,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,62.5,45.8,NaN,,,NaN,NaN,NaN,NaN,NaN,98.9,48.4,NaN,,0.03285258263349533,0.0,,2,2,true,,NaN,NaN,,,true,,,,,,,,,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711530307,528,15,2,55,25,V. Rasmussen,dwuxps3jv2852642q000wep6,1,78.8,47.8,2024-08-21T18:11:25.600,2024-08-21T18:12:35,1.0,"{""id"": 4611686018466459399, ""qualifierId"": 322, ""value"": ""0.0""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,51.5,19,NaN,,,86.2,49.1,NaN,NaN,NaN,98.1,49.6,487,,0.05632077902555466,0.0,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711530619,534,16,2,56,15,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,92.5,53.6,2024-08-21T18:12:15.412,2024-08-21T18:52:05,1.0,"{""id"": 5162832841, ""qualifierId"": 231, ""value"": ""50.2""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,51.3,4.4,NaN,,,NaN,NaN,true,NaN,NaN,98.4,50.2,NaN,,0.17047682404518127,0.5779947638511658,,2,2,true,,2024-08-21 19:12:14.917,56:15.098,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711532081,542,13,2,63,42,L. Steffensen,9l89n30nejpn2u22ygvchwnze,1,92.1,50.6,2024-08-21T18:19:42.478,2024-08-21T18:20:56,1.0,"{""id"": 4611686018466459467, ""qualifierId"": 322, ""value"": ""0.0""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,30.6,23.6,NaN,,,NaN,NaN,true,NaN,NaN,99.0,50.2,NaN,,0.14048036932945251,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711531567,575,15,2,61,27,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,79.4,54.8,2024-08-21T18:17:26.924,2024-08-21T20:41:02,1.0,"{""id"": 5162838149, ""qualifierId"": 56, ""value"": ""Center""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,true,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,49.8,12.7,NaN,,,97.2,50.0,true,NaN,NaN,NaN,NaN,524,,0.049971144646406174,0.01680595614016056,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711531993,596,15,2,63,13,L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,1,78.0,60.3,2024-08-21T18:19:13.719,2024-08-21T19:02:17,1.0,"{""id"": 4611686018466459747, ""qualifierId"": 322, ""value"": ""0.0""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,,NaN,,NaN,51.3,19,NaN,,,85.0,53.6,NaN,NaN,NaN,97.5,50.4,851,,0.012589364312589169,0.0,,3,3,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711532351,613,13,2,64,43,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,92.6,60.9,2024-08-21T18:20:43.405,2024-08-21T19:04:39,1.0,"{""id"": 5162992589, ""qualifierId"": 15}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,true,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,73.9,8.3,NaN,,,97.3,61.2,true,NaN,NaN,99.0,52.2,NaN,,0.043287646025419235,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711533795,666,15,2,70,10,O. Overgaard,1f510mbuc4i1mmshqlgim5u6s,1,84.7,65.1,2024-08-21T18:26:10.286,2024-08-21T19:07:04,1.0,"{""id"": 5162850405, ""qualifierId"": 64}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,50.8,11.4,NaN,,,96.8,51.8,true,NaN,NaN,NaN,NaN,600,,0.06216806173324585,0.06646400690078735,,2,2,NaN,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2711535283,673,13,2,77,49,M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,1,86.9,30.7,2024-08-21T18:33:48.922,2024-08-21T18:34:59,1.0,"{""id"": 4611686018466459583, ""qualifierId"": 322, ""value"": ""0.0""}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,true,Center,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,41.8,31.9,NaN,,,NaN,NaN,true,NaN,NaN,98.6,49.8,NaN,,0.032565828412771225,0.0,,2,2,true,,NaN,NaN,,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2711534993,714,16,2,76,27,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,92.7,60.3,2024-08-21T18:32:27.407,2024-08-21T20:41:10,1.0,"{""id"": 5162995441, ""qualifierId"": 23}",67q1kfc3gdz3yohfds1qwp6ok,Vendsyssel vs Hobro,2024-08-21,NaN,true,NaN,true,NaN,true,NaN,NaN,,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,48.2,5.1,NaN,,,NaN,NaN,true,true,NaN,96.2,56.3,NaN,,0.23532900214195251,0.42453208565711975,,2,2,NaN,,2024-08-21 19:32:26.784,76:26.965,,,NaN,,,,,,,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,
