contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,17,18,20,22,24,25,26,29,56,64,68,72,73,74,76,78,80,81,82,84,85,87,100,102,103,108,120,133,146,147,153,154,160,214,215,230,231,233,254,280,281,282,321,322,323,324,326,327,328,338,374,375,391,395,396,458,468,472,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,107,16,19,63,75,79,83,89,101,121,138,273,353,390,61,77,192,275,69,136,139,21,62,114,60,113,86,65,66,216,217
36g6ifzjliec1jqnbtf7yesme,AaB,2833724045,86,15,1,6,27,K. John,5vrsflxiv2dgfa8199a2qxsve,1,93.4,45.8,2025-08-10T14:05:27.388,2025-08-12T07:29:08,1.0,"{""id"": 5832971697, ""qualifierId"": 147, ""value"": ""49.5""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,45.8,21.5,NaN,,NaN,99.1,49.5,NaN,true,,true,NaN,NaN,NaN,47,NaN,,,,0.20591755211353302,0.885301411151886,NaN,NaN,3,1,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833724065,87,13,1,6,29,K. John,5vrsflxiv2dgfa8199a2qxsve,1,97.7,45.2,2025-08-10T14:05:29.885,2025-08-10T14:06:53,NaN,"{""id"": 5833068125, ""qualifierId"": 338, ""value"": ""86""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,40.7,16.7,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,98.9,48.9,NaN,NaN,,,,0.4437437355518341,0.0,true,NaN,2,1,NaN,86,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,true,,,true,NaN,,,,,,,,,NaN,NaN,,,,,,true,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833727887,107,15,1,12,39,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,91.1,42.1,2025-08-10T14:11:39.333,2025-08-12T07:29:08,1.0,"{""id"": 5832992791, ""qualifierId"": 22}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,47.3,17.1,NaN,,NaN,99.3,49.5,NaN,true,,NaN,NaN,NaN,NaN,145,NaN,,,,0.07910038530826569,0.3624879717826843,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833732641,169,13,1,19,42,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,76.8,39.5,2025-08-10T14:18:42.916,2025-08-10T14:19:50,1.0,"{""id"": 5833026115, ""qualifierId"": 102, ""value"": ""41.7""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,NaN,NaN,true,NaN,true,Center,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,41.7,34.7,NaN,,NaN,NaN,NaN,NaN,true,,NaN,true,97.1,46.8,NaN,NaN,,,,0.02123355306684971,0.0,NaN,NaN,2,3,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833730301,175,15,1,16,27,A. Jasson,8bi1tlz62rjwyak4pnnzgp562,1,75.0,65.8,2025-08-10T14:15:27.940,2025-08-10T14:16:39,1.0,"{""id"": 5833006347, ""qualifierId"": 22}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,49.4,19,NaN,,NaN,77.3,64.3,NaN,NaN,,NaN,true,98.0,52.0,153,NaN,,,,0.012544182129204273,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833730763,178,13,1,17,5,K. John,5vrsflxiv2dgfa8199a2qxsve,1,92.4,55.2,2025-08-10T14:16:05.796,2025-08-10T14:17:15,1.0,"{""id"": 5833008891, ""qualifierId"": 17}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,49.9,80.6,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.8,50.2,NaN,NaN,,,,0.0935136079788208,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833734443,209,15,1,23,5,G. Çulhacı,1icurh5jrnw1e6jdgqxjnhdnu,1,82.2,47.4,2025-08-10T14:22:05.895,2025-08-12T08:29:13,1.0,"{""id"": 5833029409, ""qualifierId"": 18}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,50.6,2.5,NaN,,NaN,96.5,47.7,NaN,NaN,,NaN,true,NaN,NaN,244,NaN,,,,0.059473056346178055,0.15419340133666992,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833736707,233,15,1,27,37,I. Dorgu,bmvcofmie6om4muxij4kdkro4,1,84.0,51.3,2025-08-10T14:26:37.643,2025-08-10T14:45:13,1.0,"{""id"": 5833102153, ""qualifierId"": 231, ""value"": ""49.5""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,,NaN,47.5,19,NaN,,NaN,87.2,50.5,NaN,true,,NaN,NaN,97.3,49.5,264,NaN,,,,0.057773761451244354,0.0,NaN,true,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,979,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833739955,306,14,1,33,42,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,90.2,68.7,2025-08-10T14:32:43.017,2025-08-10T14:33:53,1.0,"{""id"": 5833061525, ""qualifierId"": 29}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,Center,true,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,44.7,4.4,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,true,99.4,48.9,NaN,NaN,,,,0.05520924925804138,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,true,,,,NaN,,,true,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833742699,363,15,1,37,52,A. Håpnes,5y2mfgruizah0ylcz7q1abw9g,1,91.4,43.6,2025-08-10T14:36:52.730,2025-08-12T09:29:11,1.0,"{""id"": 5833076143, ""qualifierId"": 327, ""value"": ""2""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,47.4,19.0,NaN,,NaN,98.9,48.2,NaN,true,,NaN,NaN,NaN,NaN,336,NaN,,,,0.34311777353286743,0.46131595969200134,NaN,NaN,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833744437,382,16,1,40,36,K. John,5vrsflxiv2dgfa8199a2qxsve,1,96.0,51.3,2025-08-10T14:39:36.292,2025-08-12T16:29:31,1.0,"{""id"": 5836900689, ""qualifierId"": 24}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,54.0,7.0,NaN,,NaN,NaN,NaN,NaN,true,,true,NaN,99.1,52.0,NaN,NaN,,,,0.6333675980567932,0.8957218527793884,NaN,NaN,2,1,true,NaN,2025-08-10 15:39:36.034,40:35.764,,99.1,50.7,NaN,NaN,,,,,,,,,NaN,,,,true,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833748407,423,15,1,47,16,M. Nielsen,bcdp9e3dezuaybm8ndrsanbx0,1,76.0,72.0,2025-08-10T14:46:16.673,2025-08-12T16:29:31,NaN,"{""id"": 5833109127, ""qualifierId"": 56, ""value"": ""Center""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,NaN,,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.9,3.8,NaN,,true,98.5,51.6,NaN,NaN,,NaN,NaN,98.5,51.6,452,NaN,,,,0.03553598001599312,0.19912678003311157,NaN,NaN,1,3,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,true,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833748985,435,13,1,48,9,V. Møller,5521epytthhw9afm2r3jn3384,1,91.8,50.3,2025-08-10T14:47:09.794,2025-08-10T14:48:19,1.0,"{""id"": 5833112965, ""qualifierId"": 231, ""value"": ""50.7""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,60.3,8.3,true,,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.4,50.7,NaN,NaN,,,,0.11667126417160034,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833761347,502,14,2,50,40,V. Møller,5521epytthhw9afm2r3jn3384,1,91.8,62.8,2025-08-10T15:09:25.954,2025-08-10T15:10:43,1.0,"{""id"": 5833182287, ""qualifierId"": 22}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.0,38.6,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.0,52.9,NaN,NaN,,,,0.07275135815143585,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833761379,503,13,2,50,44,K. John,5vrsflxiv2dgfa8199a2qxsve,1,88.8,37.8,2025-08-10T15:09:29.498,2025-08-10T15:10:39,NaN,"{""id"": 4611686018471267019, ""qualifierId"": 322, ""value"": ""0.0""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,NaN,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,39.7,9.7,true,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.8,49.5,NaN,NaN,,,,0.08555616438388824,0.0,true,NaN,1,2,true,502,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,NaN,,,true,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833770811,629,13,2,60,13,G. Larsen,3mgrufy83uhzs9liw8pwxi784,1,97.0,33.8,2025-08-10T15:18:58.305,2025-08-10T15:20:06,1.0,"{""id"": 5833236389, ""qualifierId"": 22}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,48.6,54.2,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,true,99.5,45.5,NaN,NaN,,,,0.03723737597465515,0.0,NaN,true,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,true,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833779721,675,13,2,71,24,A. Maarup,cf6zq49y8v1ekw07e7yi3uac,1,92.1,46.4,2025-08-10T15:30:09.665,2025-08-10T15:31:20,1.0,"{""id"": 5833286771, ""qualifierId"": 326, ""value"": ""3""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,38.8,73.6,true,,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.6,49.3,NaN,NaN,,,,0.11012201756238937,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833787475,740,14,2,79,1,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,90.3,47.9,2025-08-10T15:37:47.095,2025-08-10T16:07:43,1.0,"{""id"": 4611686018471267811, ""qualifierId"": 322, ""value"": ""0.0""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,47.8,39.2,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,98.6,49.6,NaN,NaN,,,,0.04401310905814171,0.0,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833788163,764,15,2,79,34,A. Gøthler,d2ukggo2v5jsw4pctznmaijo4,1,90.9,56.8,2025-08-10T15:38:19.876,2025-08-12T15:29:23,1.0,"{""id"": 5833334247, ""qualifierId"": 79}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,49.9,22.2,NaN,,NaN,98.9,52.7,NaN,true,,NaN,NaN,NaN,NaN,743,NaN,,,,0.07845330238342285,0.08016709238290787,NaN,NaN,2,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,true,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2833803181,874,13,2,94,14,S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,1,76.9,34.4,2025-08-10T15:52:59.800,2025-08-10T15:54:15,NaN,"{""id"": 5833417777, ""qualifierId"": 56, ""value"": ""Center""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,63.5,50,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,true,99.5,48.0,NaN,NaN,,,,0.023060547187924385,0.0,NaN,NaN,2,3,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,true,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833799157,880,15,2,89,31,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,95.4,52.3,2025-08-10T15:48:16.949,2025-08-10T15:49:46,1.0,"{""id"": 5833397641, ""qualifierId"": 233, ""value"": ""825""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,true,51.2,19,NaN,,NaN,96.7,52.0,NaN,true,,true,NaN,98.6,50.7,825,NaN,,,,0.4829295575618744,0.0,NaN,NaN,3,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,true,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833799423,885,15,2,89,45,K. John,5vrsflxiv2dgfa8199a2qxsve,1,92.4,68.1,2025-08-10T15:48:30.478,2025-08-12T16:29:31,1.0,"{""id"": 5833395723, ""qualifierId"": 326, ""value"": ""1""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,53.8,5.7,NaN,,NaN,98.5,53.8,NaN,true,,NaN,NaN,NaN,NaN,830,NaN,,,,0.07935976982116699,0.3481239974498749,NaN,NaN,1,1,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2833800783,905,16,2,91,10,K. John,5vrsflxiv2dgfa8199a2qxsve,1,97.7,56.3,2025-08-10T15:49:55.734,2025-08-12T16:29:31,1.0,"{""id"": 5833408357, ""qualifierId"": 322, ""value"": ""0.9947509169578552""}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,50.6,1.9,NaN,,NaN,NaN,NaN,NaN,NaN,,true,true,92.5,48.0,NaN,true,,,,0.8332539200782776,0.9947509169578552,NaN,true,2,0,NaN,NaN,2025-08-10 16:49:55.439,91:10.313,,5.4,50.7,NaN,NaN,,,,,,,,,NaN,,,,NaN,,,NaN,NaN,,,,,,,,,true,NaN,,,,,,NaN,NaN,NaN,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2834400095,916,13,2,77,31,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,87.2,43.5,2025-08-10T15:36:16.797,2025-08-12T12:16:05,1.0,"{""id"": 5836794135, ""qualifierId"": 23}",c0oowstsjlw429lgzrkqhbu38,HB Køge vs AaB,1_Division,2025-08-10,DNK,NaN,true,NaN,true,NaN,NaN,NaN,NaN,true,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,68.2,11.1,NaN,,NaN,89.9,50.9,true,true,,NaN,NaN,98.8,50,NaN,NaN,,,,0.21901835501194,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,true,,,,NaN,,,NaN,NaN,,,,,,,,,NaN,NaN,,,,,,NaN,NaN,NaN,,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835399433,89,13,1,7,25,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,86.7,69.9,2025-08-16T12:08:22.274,2025-08-16T12:09:30,1.0,"{""id"": 5842431857, ""qualifierId"": 22}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,58.7,1.4,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,99.1,53.3,NaN,NaN,NaN,NaN,NaN,0.022707289084792137,0.0,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,NaN,true,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835402885,93,13,1,10,59,Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,1,75.0,60.5,2025-08-16T12:11:56.733,2025-08-16T12:13:14,1.0,"{""id"": 5851765103, ""qualifierId"": 87}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,42.5,40.3,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,98.5,52.5,NaN,NaN,NaN,NaN,NaN,0.029737472534179688,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2835414419,190,15,1,25,24,C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,1,86.1,37.0,2025-08-16T12:26:21.833,2025-08-16T12:28:07,NaN,"{""id"": 5842528251, ""qualifierId"": 23}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,,NaN,NaN,NaN,NaN,true,NaN,,true,NaN,,NaN,NaN,48.5,19,NaN,,,92.0,41.9,,NaN,NaN,NaN,NaN,98.5,47.5,255,NaN,NaN,NaN,NaN,0.07767479121685028,0.0,NaN,NaN,2,2,true,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,true,,,,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835408751,194,13,1,17,14,A. Akalé,d0ozf1itum1cvg6704dch7uac,1,77.5,42.5,2025-08-16T12:18:11.165,2025-08-16T12:19:19,1.0,"{""id"": 5842483729, ""qualifierId"": 18}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,60.2,1.4,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,98.6,47.5,NaN,NaN,NaN,NaN,NaN,0.04914378747344017,0.0,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835409793,208,13,1,18,24,J. Wielzen,1id5av4i7p6tmhf1vuigvlmvo,1,91.8,55.6,2025-08-16T12:19:21.092,2025-08-16T12:20:37,1.0,"{""id"": 5851788907, ""qualifierId"": 108}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,53.8,62.5,true,,,NaN,NaN,,true,NaN,NaN,NaN,99.3,48.4,NaN,NaN,NaN,NaN,NaN,0.2483610212802887,0.0,NaN,NaN,2,1,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
eq2jaitwsokibzx3wy7kb5gqp,Middelfart,2835411237,223,15,1,20,25,B. Zjajo,amfro1vgaqpdg569xjk2h28ve,1,72.2,45.6,2025-08-16T12:21:22.668,2025-08-19T13:29:13,NaN,"{""id"": 5843054303, ""qualifierId"": 215}",c2in9e5gi3kxuut0hzv3ze9ec,Middelfart vs HB Køge,1_Division,2025-08-16,DNK,NaN,NaN,true,true,true,NaN,NaN,,NaN,Center,NaN,,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,,NaN,NaN,52.7,1.9,NaN,,,98.1,48.0,,NaN,NaN,NaN,true,NaN,NaN,161,NaN,NaN,NaN,NaN,0.0349787138402462,0.1185559332370758,NaN,NaN,1,2,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,,,,,,,NaN,,,,NaN,,NaN,NaN,NaN,NaN,,,,,,,,NaN,NaN,,,,,,,,,NaN,,,,,,
