contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,9,15,16,17,18,19,20,22,23,24,25,26,29,56,60,62,64,65,72,73,74,75,76,78,79,80,82,83,85,100,102,103,108,146,147,154,160,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,353,374,375,390,391,395,396,458,468,472,sequenceId,possessionId,keyPass,140,141,318,210,6,107,61,63,77,84,121,133,136,153,81,86,300,69,120,138,139,273,21,114,275,89,189,254,216,217,113,101,276,66,87
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830869713,586,15,2,74,6,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,76.8,46.2,2025-08-01T18:37:20.723,2025-08-04T11:29:06,NaN,"{""id"": 5817085083, ""qualifierId"": 321, ""value"": ""0.04353917017579079""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,true,true,,,NaN,NaN,NaN,Center,,,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,51.3,8.2,NaN,98.5,49.5,NaN,NaN,NaN,true,NaN,NaN,771,,,,0.04353917017579079,0.037320949137210846,,NaN,1,3,true,,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830864511,603,15,2,55,5,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,79.0,41.3,2025-08-01T18:18:19.866,2025-08-04T10:29:18,1.0,"{""id"": 5817228367, ""qualifierId"": 78}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,NaN,true,,,NaN,NaN,true,Center,,,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,NaN,49.5,19.6,NaN,98.5,49.6,NaN,NaN,NaN,true,NaN,NaN,436,,,,0.08112955838441849,0.025121958926320076,,NaN,1,1,NaN,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830866035,663,15,2,62,30,C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,1,88.0,44.0,2025-08-01T18:25:44.429,2025-08-04T11:29:09,1.0,"{""id"": 5817064601, ""qualifierId"": 146, ""value"": ""98.5""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,true,,true,NaN,NaN,NaN,NaN,,,true,NaN,true,Center,,,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,50.2,32.9,NaN,98.5,48.7,true,NaN,NaN,NaN,NaN,NaN,490,,,,0.02119840309023857,0.012756682932376862,,NaN,2,3,true,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830867405,722,15,2,68,10,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,79.3,68.1,2025-08-01T18:31:24.439,2025-08-01T18:32:43,1.0,"{""id"": 5817073273, ""qualifierId"": 103, ""value"": ""19""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,true,true,,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,49.9,19,NaN,80.5,67.3,NaN,NaN,NaN,true,97.8,51.8,533,,,,0.01553339883685112,0.0,,NaN,3,2,NaN,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830876397,734,15,2,89,14,M. Salah,5jv4a1295xd5oonpj9w9fy61g,1,79.6,31.9,2025-08-01T18:52:28.905,2025-08-04T11:29:09,1.0,"{""id"": 5817123307, ""qualifierId"": 56, ""value"": ""Center""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,true,true,,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,NaN,47.7,12.7,NaN,100.0,48.4,NaN,NaN,NaN,true,NaN,NaN,927,,,,0.04511589556932449,0.043848685920238495,,NaN,1,2,NaN,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2830878431,771,15,2,94,17,M. Salah,5jv4a1295xd5oonpj9w9fy61g,1,76.9,41.9,2025-08-01T18:57:31.225,2025-08-01T18:58:38,NaN,"{""id"": 5817134491, ""qualifierId"": 22}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,NaN,true,,,NaN,NaN,NaN,Center,,,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,true,NaN,,NaN,50.3,19,NaN,80.3,43.1,NaN,NaN,NaN,true,96.4,47.3,987,,,,0.04741613566875458,0.0,,true,2,2,NaN,,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830874397,889,13,2,84,45,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,92.5,50.2,2025-08-01T18:47:59.706,2025-08-01T18:49:15,1.0,"{""id"": 5817111701, ""qualifierId"": 22}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,true,NaN,NaN,true,true,,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,42.0,9.7,true,NaN,NaN,true,NaN,true,NaN,99.1,50.7,NaN,,,,0.3649199306964874,0.0,,NaN,2,1,true,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,true,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830877473,959,13,2,91,47,M. Olsen,4zpmxlmdfa5wx79cr0q14pfx1,1,75.2,52.6,2025-08-01T18:55:01.321,2025-08-01T18:56:11,1.0,"{""id"": 5817129775, ""qualifierId"": 102, ""value"": ""59.2""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,true,NaN,true,true,,,NaN,NaN,true,Center,,,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,NaN,59.2,1.4,NaN,NaN,NaN,NaN,NaN,NaN,true,97.7,50,NaN,,,,0.04105743020772934,0.0,,NaN,1,3,NaN,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2830878213,981,13,2,93,42,C. Palm,b6l4m6bmqgil9bjjov4tnuivo,1,57.2,70.1,2025-08-01T18:56:56.794,2025-08-01T18:58:05,NaN,"{""id"": 5817133459, ""qualifierId"": 321, ""value"": ""0.0089203966781497""}",bxcd6b76x814uh6cfqjhnm3h0,Kolding vs HB Køge,USL_Championship,2025-08-01,USA,,NaN,,NaN,NaN,true,true,true,,,NaN,NaN,NaN,Center,,,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,42.0,20.8,NaN,NaN,NaN,NaN,NaN,NaN,true,87.9,54.5,NaN,,,,0.0089203966781497,0.0,,true,3,2,NaN,,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,,,true,,,NaN,,NaN,,,NaN,true,NaN,NaN,NaN,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832955633,43,13,1,3,52,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,86.4,29.7,2025-08-09T14:05:38.588,2025-08-12T16:26:01,1.0,"{""id"": 5828735567, ""qualifierId"": 22}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,,true,Center,,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,67.1,1.4,true,92.8,44.9,true,NaN,NaN,NaN,92.7,41.2,NaN,,,,0.1323702186346054,0.0,NaN,,1,1,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,NaN,NaN,,,true,NaN,,,,true,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832963411,90,15,1,8,39,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,90.3,54.4,2025-08-09T14:10:25.995,2025-08-09T14:13:12,1.0,"{""id"": 5828792563, ""qualifierId"": 102, ""value"": ""53.6""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,true,NaN,true,NaN,,NaN,NaN,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,,NaN,,53.6,15.3,NaN,92.9,53.6,true,true,NaN,NaN,98.8,50.5,88,,,,0.04568041115999222,0.0,NaN,,3,3,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832964733,103,16,1,9,25,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,74.9,47.9,2025-08-09T14:11:12.283,2025-08-12T07:29:21,1.0,"{""id"": 5836636793, ""qualifierId"": 396, ""value"": ""48.4""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,,true,Center,,,,,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,54.3,1.9,NaN,NaN,NaN,true,NaN,NaN,NaN,98.2,49.3,NaN,,,,0.019177379086613655,0.24185921251773834,NaN,,3,2,NaN,NaN,,2025-08-09 15:11:10.699,09:24.155,,,1.8,48.4,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832972143,143,16,1,14,2,N. Nedić,e0ufk65mqc1url5qznskeamzt,1,88.5,50.9,2025-08-09T14:15:49.050,2025-08-12T07:29:18,NaN,"{""id"": 5828827187, ""qualifierId"": 20}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,true,true,,NaN,NaN,,NaN,Center,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,49.9,2.5,NaN,NaN,NaN,NaN,NaN,true,NaN,87.5,53.1,NaN,,,,0.6999967694282532,0.9877492785453796,NaN,,1,0,true,NaN,,2025-08-09 15:15:48.325,14:01.781,,,13.1,46.8,true,122,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2832996159,243,15,1,29,54,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,69.7,51.6,2025-08-09T14:31:40.909,2025-08-12T08:29:26,1.0,"{""id"": 5829108367, ""qualifierId"": 22}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,49.0,3.2,NaN,97.7,50.9,NaN,NaN,NaN,true,NaN,NaN,300,,,,0.01378309540450573,0.018775375559926033,NaN,,2,3,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,true,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832991697,262,15,1,27,11,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,78.4,60.1,2025-08-09T14:28:57.688,2025-08-12T08:29:27,1.0,"{""id"": 5828934291, ""qualifierId"": 233, ""value"": ""234""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,49.1,25.3,NaN,98.2,50.4,true,NaN,NaN,NaN,NaN,NaN,234,,,,0.03176453337073326,0.034247953444719315,NaN,,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832991807,263,13,1,27,13,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,86.1,44.8,2025-08-09T14:29:00.232,2025-08-09T14:30:11,NaN,"{""id"": 5828931133, ""qualifierId"": 17}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,NaN,true,,NaN,NaN,,NaN,Center,,,,,true,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,59.8,6.9,true,NaN,NaN,NaN,NaN,NaN,NaN,98.4,48.2,NaN,,,,0.07683639228343964,0.0,true,,2,3,true,262,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832998825,316,13,1,31,32,N. Morberg,5u9zrgsm6wycfcbk04m64wd1w,1,69.3,48.9,2025-08-09T14:33:18.783,2025-08-09T14:35:20,NaN,"{""id"": 5828977799, ""qualifierId"": 230, ""value"": ""98.8""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,NaN,,NaN,true,,NaN,Center,,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,63.4,11.1,NaN,89.3,56.1,NaN,NaN,NaN,true,98.8,50.2,NaN,,,,0.005933807697147131,0.0,NaN,,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,true,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2832998981,318,15,1,31,37,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,86.5,44.2,2025-08-09T14:33:23.703,2025-08-12T09:29:15,1.0,"{""id"": 5828969609, ""qualifierId"": 20}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,true,NaN,,NaN,true,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,49.2,1.9,NaN,98.5,48.2,true,NaN,NaN,NaN,NaN,NaN,250,,,,0.1043037697672844,0.07328997552394867,NaN,,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833017577,329,15,1,44,4,J. Buus,s8c0oxnoqt6zi7pi88rwawvd,1,69.7,31.3,2025-08-09T14:45:51.380,2025-08-09T14:47:06,NaN,"{""id"": 5829070533, ""qualifierId"": 326, ""value"": ""3""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,,NaN,Center,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,47.2,20.8,true,72.0,33.0,NaN,NaN,NaN,true,98.6,49.1,446,,,,0.0055717662908136845,0.0,NaN,,3,3,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,true,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833001857,350,15,1,33,31,V. Westh,8h3cyhuw5049gcxrsld3rw1ec,1,85.0,34.8,2025-08-09T14:35:18.527,2025-08-12T09:29:21,1.0,"{""id"": 5828987259, ""qualifierId"": 322, ""value"": ""0.16431239247322083""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,,true,Center,,,,,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,48.5,32.3,NaN,97.7,47.7,true,NaN,NaN,NaN,NaN,NaN,257,,,,0.060752950608730316,0.16431239247322083,NaN,,1,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,true,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833002973,353,13,1,34,19,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.7,51.9,2025-08-09T14:36:06.382,2025-08-09T14:37:20,1.0,"{""id"": 5828994099, ""qualifierId"": 102, ""value"": ""49.9""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,true,NaN,true,NaN,,NaN,NaN,,NaN,true,,true,Center,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,NaN,,49.9,73.6,NaN,NaN,NaN,true,NaN,NaN,NaN,99.4,50.5,NaN,,,,0.12176311761140823,0.0,NaN,,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833014501,430,15,1,42,3,E. Voufack,5d57rssywlhqtf3a70gh2ra7e,1,87.0,37.0,2025-08-09T14:43:50.388,2025-08-09T14:45:02,1.0,"{""id"": 5829053977, ""qualifierId"": 327, ""value"": ""2""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,NaN,true,,NaN,NaN,,true,Center,,,,,true,NaN,NaN,NaN,NaN,true,NaN,,true,,NaN,,50.3,19,NaN,90.2,40.3,NaN,NaN,NaN,true,98.9,48.2,308,,,,0.07579592615365982,0.0,NaN,,2,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833019609,461,15,1,45,31,M. Saaby,423hv4unq5vvnp7kecv6wp3is,1,78.5,49.3,2025-08-09T14:47:18.164,2025-08-09T14:48:41,1.0,"{""id"": 5829083287, ""qualifierId"": 146, ""value"": ""88.4""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,,NaN,,49.3,19,NaN,88.4,49.3,true,NaN,NaN,NaN,98.8,49.6,340,,,,0.040115710347890854,0.0,NaN,,2,3,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,true,,,NaN,NaN,true,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833029469,506,13,2,46,58,J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,1,90.8,55.8,2025-08-09T15:05:34.455,2025-08-09T15:06:49,1.0,"{""id"": 5836761641, ""qualifierId"": 85}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,true,NaN,true,NaN,,NaN,NaN,,NaN,true,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,true,,51.3,58.3,NaN,NaN,NaN,true,NaN,NaN,NaN,98.2,51.4,NaN,,,,0.03578010946512222,0.0,NaN,,3,2,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833048579,605,15,2,58,43,M. Døj,ditbnaezwo4x10717bf53uwb8,1,80.9,38.0,2025-08-09T15:17:19.102,2025-08-12T13:29:20,NaN,"{""id"": 5829238181, ""qualifierId"": 147, ""value"": ""48.7""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,NaN,true,,NaN,NaN,,NaN,Center,,,,,true,NaN,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,50.0,3.8,NaN,98.2,48.7,NaN,NaN,NaN,true,NaN,NaN,450,,,,0.028643056750297546,0.013382809236645699,NaN,,3,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833053537,639,13,2,61,43,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,96.5,49.9,2025-08-09T15:20:19.725,2025-08-09T15:21:32,1.0,"{""id"": 5829266593, ""qualifierId"": 154}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,true,true,NaN,NaN,,NaN,true,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,41.8,13.9,NaN,NaN,NaN,true,NaN,true,NaN,99.0,50.2,NaN,,,,0.590489387512207,0.0,NaN,,3,1,true,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,true,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833056273,651,15,2,63,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,85.6,45.4,2025-08-09T15:22:11.215,2025-08-12T13:29:15,1.0,"{""id"": 5829279311, ""qualifierId"": 321, ""value"": ""0.33722609281539917""}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,true,true,,NaN,NaN,,true,Center,,,,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,51.9,19.6,NaN,97.2,49.5,true,NaN,true,true,NaN,NaN,493,,,,0.33722609281539917,0.2739745080471039,NaN,,1,1,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833088989,686,13,2,84,6,R. Gyamfi,efubck8twu1elbhlomltnjjtg,1,72.5,59.3,2025-08-09T15:42:42.507,2025-08-09T15:43:55,1.0,"{""id"": 5829457483, ""qualifierId"": 215}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,,true,Center,,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,63.2,2.8,NaN,NaN,NaN,NaN,NaN,NaN,true,97.8,50.5,NaN,,,,0.0263166856020689,0.0,NaN,,1,2,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2833062401,691,13,2,67,35,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,93.4,50.6,2025-08-09T15:26:11.853,2025-08-09T15:27:24,NaN,"{""id"": 5829312157, ""qualifierId"": 22}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,true,NaN,,true,true,,NaN,NaN,,NaN,Center,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,NaN,,34.8,15.3,true,93.4,44.6,NaN,NaN,true,NaN,93.4,53.1,NaN,,,,0.7422096133232117,0.0,NaN,,1,0,true,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,NaN,,NaN,NaN,,,true,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2833100413,734,15,2,90,42,J. Lucena,5sha6xhovfmuzd7rolx1om39w,1,88.4,34.0,2025-08-09T15:49:19.003,2025-08-12T16:26:00,NaN,"{""id"": 5829517599, ""qualifierId"": 22}",bzj9we66v50c9mb86dc365q8k,Esbjerg vs Kolding,USL_Championship,2025-08-09,USA,,NaN,NaN,NaN,NaN,,true,true,,NaN,NaN,,NaN,Center,,,,,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,49.6,25.9,NaN,98.8,48.2,NaN,NaN,NaN,NaN,NaN,NaN,854,,,,0.04419912397861481,0.03328276053071022,NaN,,2,2,true,NaN,,NaN,NaN,,,NaN,NaN,true,NaN,,,,,,,,,,,,true,,NaN,NaN,,,NaN,NaN,,,,NaN,NaN,,,NaN,NaN,NaN,,,,,,,,,,
